sigungu_cd,bjdong_cd,대지위치,건물명,주용도,세대수,사용승인일,연식,연면적(㎡),전기_연간사용량(kWh),가스_연간사용량(MJ),전기_EUI,가스_EUI
29170,10100,광주광역시 북구 중흥동 328-18번지,,제2종근린생활시설,0,19901106,36,394.99,15836.0,9639.0,40.0921542317527,24.403149446821438
29170,10100,광주광역시 북구 중흥동 328-19번지,,제1종근린생활시설,0,19950216,31,299.5,6987.0,1332.0,23.328881469115192,4.447412353923205
29170,10100,광주광역시 북구 중흥동 328-21번지,,제1종근린생활시설,0,19911007,35,388.7,16277.0,0.0,41.87548237715462,0.0
29170,10100,광주광역시 북구 중흥동 329-1번지,,제2종근린생활시설,0,19910613,35,496.49,26159.0,50894.0,52.68786883925154,102.5076033756974
29170,10100,광주광역시 북구 중흥동 329-5번지,,제2종근린생활시설,0,19880725,38,515.55,17020.0,0.0,33.01328678110756,0.0
29170,10100,광주광역시 북구 중흥동 329-14번지,,제1종근린생활시설,0,19860513,40,258.93,10730.0,14323.0,41.439771366778665,55.31610860078013
29170,10100,광주광역시 북구 중흥동 329-16번지,,제2종근린생활시설,0,19881000,38,492.84,17186.0,19835.0,34.87135784433082,40.24632740848957
29170,10100,광주광역시 북구 중흥동 329-24번지,,제2종근린생활시설,0,19941014,32,289.8,42868.0,14860.0,147.92270531400965,51.2767425810904
29170,10100,광주광역시 북구 중흥동 330-22번지,,제2종근린생활시설,0,19901130,36,492.26,43938.0,38781.0,89.25770934059237,78.78153821151425
29170,10100,광주광역시 북구 중흥동 330-26번지,,제2종근린생활시설,0,19950819,31,269.92,21692.0,0.0,80.36455245998815,0.0
29170,10100,광주광역시 북구 중흥동 330-29번지,,제1종근린생활시설,0,19870126,39,178.04,13175.0,18973.0,74.0002246686138,106.56594023814874
29170,10100,광주광역시 북구 중흥동 331-49번지,,제1종근린생활시설,0,19900410,36,151.74,1.0,0.0,0.006590220113351785,0.0
29170,10100,광주광역시 북구 중흥동 331-75번지,,제2종근린생활시설,0,19820112,44,164.81,36757.0,64667.0,223.02651538134822,392.37303561677084
29170,10100,광주광역시 북구 중흥동 331-76번지,,제1종근린생활시설,0,19820809,44,156.56,10208.0,19051.0,65.20183955033214,121.68497700562085
29170,10100,광주광역시 북구 중흥동 331-78번지,,제1종근린생활시설,0,19821108,44,155.1,1798.0,0.0,11.592520954223083,0.0
29170,10100,광주광역시 북구 중흥동 331-79번지,,제1종근린생활시설,0,19901127,36,172.28,21226.0,16786.0,123.20640817274204,97.43440910146273
29170,10100,광주광역시 북구 중흥동 331-82번지,,제2종근린생활시설,0,19891004,37,428.31,63692.0,51876.0,148.7053769466041,121.11788190796386
29170,10100,광주광역시 북구 중흥동 331-91번지,,제1종근린생활시설,0,19870715,39,198.395,11702.0,9219.0,58.98334131404521,46.46790493712039
29170,10100,광주광역시 북구 중흥동 331-94번지,,창고시설,1,19950613,31,172.17,9540.0,13918.0,55.41035023523262,80.83870593018528
29170,10100,광주광역시 북구 중흥동 331-102번지,,제1종근린생활시설,0,19880622,38,173.12,30880.0,30224.0,178.37338262476894,174.5841035120148
29170,10100,광주광역시 북구 중흥동 332-16번지,,제1종근린생활시설,0,19770506,49,96.85,8057.0,17147.0,83.1905007743934,177.04697986577182
29170,10100,광주광역시 북구 중흥동 333-26번지,,제2종근린생활시설,0,19790929,47,150.96,16578.0,0.0,109.81717011128775,0.0
29170,10100,광주광역시 북구 중흥동 334-1번지,,제2종근린생활시설,0,19790621,47,123.875,19160.0,31581.0,154.6720484359233,254.94248234106962
29170,10100,광주광역시 북구 중흥동 335-28번지,,제2종근린생활시설,0,19920909,34,198.75,68145.0,6474.0,342.8679245283019,32.573584905660375
29170,10100,광주광역시 북구 중흥동 336-8번지,,제2종근린생활시설,0,19820928,44,149.74,6918.0,28602.0,46.20008013890744,191.0110858821958
29170,10100,광주광역시 북구 중흥동 338-37번지,,노유자시설,0,19771228,49,144.31,7017.0,28980.0,48.62448894740489,200.8176841521724
29170,10100,광주광역시 북구 중흥동 339-29번지,,제2종근린생활시설,0,19921019,34,114.3,1040.0,0.0,9.09886264216973,0.0
29170,10100,광주광역시 북구 중흥동 340-1번지,,제2종근린생활시설,0,19901201,36,491.83,77328.0,18300.0,157.22505743854583,37.207978366508755
29170,10100,광주광역시 북구 중흥동 340-8번지,,제2종근린생활시설,0,19850228,41,600.56,5901.0,0.0,9.825829226055681,0.0
29170,10100,광주광역시 북구 중흥동 340-23번지,,제1종근린생활시설,0,19790825,47,139.68,11654.0,3917.0,83.43356242840778,28.04266895761741
29170,10100,광주광역시 북구 중흥동 340-24번지,,제2종근린생활시설,0,19940917,32,482.89,67266.0,24984.0,139.29880511089482,51.73849116776078
29170,10100,광주광역시 북구 중흥동 340-25번지,,제1종근린생활시설,0,19911001,35,473.09,18940.0,23433.0,40.034665708427575,49.53180155995688
29170,10100,광주광역시 북구 중흥동 341-1번지,,제2종근린생활시설,0,19900601,36,488.24,27916.0,34846.0,57.17679829592004,71.37063739144683
29170,10100,광주광역시 북구 중흥동 341-6번지,,판매시설,4,19930916,33,8273.77,366752.0,0.0,44.327072181121785,0.0
29170,10100,광주광역시 북구 중흥동 341-6번지,,자동차관련시설,0,19930916,33,8273.77,366752.0,0.0,44.327072181121785,0.0
29170,10100,광주광역시 북구 중흥동 341-6번지,,제2종근린생활시설,0,19930916,33,1121.91,366752.0,0.0,326.89966218324105,0.0
29170,10100,광주광역시 북구 중흥동 341-6번지,,판매시설,0,19930916,33,1119.67,366752.0,0.0,327.5536542016844,0.0
29170,10100,광주광역시 북구 중흥동 341-6번지,,판매시설,0,19930916,33,8273.77,366752.0,0.0,44.327072181121785,0.0
29170,10100,광주광역시 북구 중흥동 341-6번지,,판매시설,0,19930916,33,1119.67,366752.0,0.0,327.5536542016844,0.0
29170,10100,광주광역시 북구 중흥동 341-6번지,,판매시설,0,19930916,33,651.67,366752.0,0.0,562.7879141283165,0.0
29170,10100,광주광역시 북구 중흥동 341-6번지,,제2종근린생활시설,0,19930916,33,1133.61,366752.0,0.0,323.52572754298217,0.0
29170,10100,광주광역시 북구 중흥동 342-4번지,,제2종근린생활시설,0,19911204,35,493.11,76673.0,13160.0,155.4886333678084,26.687757295532435
29170,10100,광주광역시 북구 중흥동 342-19번지,,제1종근린생활시설,0,19911010,35,494.705,16273.0,2037.0,32.89435117898546,4.117605441626829
29170,10100,광주광역시 북구 중흥동 343-1번지,,제1종근린생활시설,0,19780309,48,152.39,5641.0,12560.0,37.016864623662975,82.42010630618807
29170,10100,광주광역시 북구 중흥동 343-2번지,,제1종근린생활시설,0,19771028,49,135.52,4737.0,9916.0,34.95425029515938,73.17001180637544
29170,10100,광주광역시 북구 중흥동 343-4번지,,제1종근린생활시설,0,19771224,49,150.4,11221.0,11611.0,74.60771276595744,77.20079787234042
29170,10100,광주광역시 북구 중흥동 343-13번지,,노유자시설,0,19950306,31,1.0,17442.0,33574.0,17442.0,33574.0
29170,10100,광주광역시 북구 중흥동 343-13번지,,제1종근린생활시설,10,19950306,31,321.1,17442.0,33574.0,54.319526627218934,104.55932731236375
29170,10100,광주광역시 북구 중흥동 344-1번지,,제2종근린생활시설,0,19941129,32,449.37,30941.0,30040.0,68.85417362084696,66.84914435765627
29170,10100,광주광역시 북구 중흥동 344-2번지,,노유자시설,0,19791226,47,669.55,6403.0,22957.0,9.563139421999852,34.28720782615189
29170,10100,광주광역시 북구 중흥동 344-3번지,,제2종근린생활시설,0,19890828,37,305.3,16633.0,0.0,54.480838519489026,0.0
29170,10100,광주광역시 북구 중흥동 344-24번지,,제2종근린생활시설,0,19781218,48,135.12,6249.0,6409.0,46.247779751332146,47.431912374185906
29170,10100,광주광역시 북구 중흥동 344-31번지,,노유자시설,0,19941007,32,298.96,19072.0,21029.0,63.7944875568638,70.34051378110784
29170,10100,광주광역시 북구 중흥동 345-1번지,,제2종근린생활시설,0,19900124,36,872.04,23855.0,0.0,27.355396541443053,0.0
29170,10100,광주광역시 북구 중흥동 348-6번지,,제2종근린생활시설,0,19800523,46,352.34,1711.0,4838.0,4.8561048986774145,13.731055230743033
29170,10100,광주광역시 북구 중흥동 348-8번지,,제1종근린생활시설,0,19770602,49,132.22,5061.0,2885.0,38.27711390107397,21.819694448646196
29170,10100,광주광역시 북구 중흥동 348-14번지,,노유자시설,0,19921228,34,1624.73,139330.0,284448.0,85.75578711539764,175.07401229742788
29170,10100,광주광역시 북구 중흥동 348-20번지,,제1종근린생활시설,0,19770420,49,99.82,1783.0,0.0,17.86215187337207,0.0
29170,10100,광주광역시 북구 중흥동 348-21번지,,제2종근린생활시설,0,19780504,48,96.19,8620.0,0.0,89.61430502131199,0.0
29170,10100,광주광역시 북구 중흥동 348-28번지,,근린생활시설,0,19800812,46,194.16,13901.0,0.0,71.59559126493613,0.0
29170,10100,광주광역시 북구 중흥동 348-34번지,,제1종근린생활시설,0,19780425,48,119.99,5976.0,6133.0,49.804150345862155,51.11259271605967
29170,10100,광주광역시 북구 중흥동 348-35번지,,제1종근린생활시설,0,19770215,49,129.91,13976.0,15603.0,107.58217227311216,120.10622738819183
29170,10100,광주광역시 북구 중흥동 349-12번지,,위험물저장및처리시설,0,19941223,32,646.66,27729.0,0.0,42.88033897256673,0.0
29170,10100,광주광역시 북구 중흥동 349-14번지,,제2종근린생활시설,0,19900922,36,1129.6,71694.0,796.0,63.46848441926346,0.7046742209631729
29170,10100,광주광역시 북구 중흥동 349-15번지,,제2종근린생활시설,0,19791203,47,403.775,27036.0,0.0,66.9580830908303,0.0
29170,10100,광주광역시 북구 중흥동 349-24번지,,제2종근린생활시설,0,19941025,32,269.41,9616.0,5542.0,35.69281021491407,20.570877101815075
29170,10100,광주광역시 북구 중흥동 349-26번지,,제1종근린생활시설,0,19780502,48,116.02,2786.0,0.0,24.013101189450097,0.0
29170,10100,광주광역시 북구 중흥동 349-27번지,,제1종근린생활시설,0,19780427,48,118.33,4472.0,2509.0,37.79261387644723,21.203414180681147
29170,10100,광주광역시 북구 중흥동 349-38번지,,제2종근린생활시설,0,19831004,43,472.48,14595.0,0.0,30.89019641043007,0.0
29170,10100,광주광역시 북구 중흥동 353-5번지,,제1종근린생활시설,0,19860827,40,106.3,7561.0,8469.0,71.12888052681092,79.67074317968016
29170,10100,광주광역시 북구 중흥동 354-8번지,,제2종근린생활시설,0,19880929,38,187.455,13518.0,25377.0,72.11330719372648,135.37649035768584
29170,10100,광주광역시 북구 중흥동 354-10번지,,제2종근린생활시설,0,19910530,35,199.225,11891.0,5788.0,59.68628435186347,29.052578742627684
29170,10100,광주광역시 북구 중흥동 355-6번지,,제2종근린생활시설,0,19871002,39,1194.37,208636.0,4420.0,174.68288721250536,3.700695764294147
29170,10100,광주광역시 북구 중흥동 355-7번지,,제2종근린생활시설,0,19851022,41,1571.1,79036.0,0.0,50.306154923302145,0.0
29170,10100,광주광역시 북구 중흥동 355-14번지,,제2종근린생활시설,0,19801110,46,469.21,45906.0,0.0,97.83678949724005,0.0
29170,10100,광주광역시 북구 중흥동 355-19번지,,제1종근린생활시설,0,19910823,35,198.58,10117.0,12183.0,50.94672172424212,61.35058918320072
29170,10100,광주광역시 북구 중흥동 355-20번지,,제1종근린생활시설,0,19840703,42,486.64,10365.0,12107.0,21.299112280124938,24.878760480026305
29170,10100,광주광역시 북구 중흥동 355-25번지,,제2종근린생활시설,0,19850500,41,487.74,11155.0,0.0,22.870791815311435,0.0
29170,10100,광주광역시 북구 중흥동 356-11번지,,제1종근린생활시설,0,19770729,49,126.61,84.0,0.0,0.663454703419951,0.0
29170,10100,광주광역시 북구 중흥동 356-12번지,,제1종근린생활시설,0,19780518,48,139.48,12209.0,6209.0,87.5322626899914,44.51534270146258
29170,10100,광주광역시 북구 중흥동 356-15번지,,제1종근린생활시설,0,19771115,49,145.44,41101.0,80238.0,282.5976347634764,551.6914191419143
29170,10100,광주광역시 북구 중흥동 356-19번지,,제1종근린생활시설,0,19780302,48,144.45,4470.0,2375.0,30.94496365524403,16.441675320179993
29170,10100,광주광역시 북구 중흥동 356-28번지,,제1종근린생활시설,0,19950105,31,128.16,3823.0,7112.0,29.829900124843945,55.493133583021226
29170,10100,광주광역시 북구 중흥동 356-41번지,,제1종근린생활시설,0,19800922,46,528.18,89260.0,0.0,168.9954182286342,0.0
29170,10100,광주광역시 북구 중흥동 356-46번지,,제2종근린생활시설,0,19830117,43,392.25,37014.0,0.0,94.36328871892925,0.0
29170,10100,광주광역시 북구 중흥동 357-11번지,,제2종근린생활시설,0,19901206,36,618.17,41548.0,8817.0,67.2112849216235,14.263066793924002
29170,10100,광주광역시 북구 중흥동 357-28번지,,제2종근린생활시설,0,19910525,35,248.83,17969.0,7488.0,72.21396133906683,30.092834465297592
29170,10100,광주광역시 북구 중흥동 358-9번지,,제1종근린생활시설,0,19880716,38,402.9,14668.0,18643.0,36.40605609332341,46.27202779846116
29170,10100,광주광역시 북구 중흥동 358-11번지,,제1종근린생활시설,0,19920525,34,199.29,22847.0,11827.0,114.64197902554068,59.34567715389633
29170,10100,광주광역시 북구 중흥동 358-12번지,,제2종근린생활시설,0,19940314,32,33.76,2367.0,0.0,70.11255924170617,0.0
29170,10100,광주광역시 북구 중흥동 358-13번지,,제1종근린생활시설,0,19921205,34,88.02,26695.0,0.0,303.28334469438767,0.0
29170,10100,광주광역시 북구 중흥동 358-15번지,,제2종근린생활시설,0,19911120,35,0.0,113591.0,90758.0,0.0,0.0
29170,10100,광주광역시 북구 중흥동 358-24번지,,제2종근린생활시설,0,19900721,36,767.76,16661.0,14277.0,21.700791914139835,18.5956548921538
29170,10100,광주광역시 북구 중흥동 359번지,,업무시설,0,19940124,32,1935.88,150085.0,109089.0,77.5280492592516,56.35111680476062
29170,10100,광주광역시 북구 중흥동 360-1번지,,제2종근린생활시설,0,19900712,36,598.08,168467.0,98647.0,281.679708400214,164.9394729802033
29170,10100,광주광역시 북구 중흥동 360-4번지,,제2종근린생활시설,0,19840319,42,400.87,48013.0,47900.0,119.77199590889815,119.49010901289695
29170,10100,광주광역시 북구 중흥동 361-5번지,,제2종근린생활시설,0,19930817,33,1349.58,190359.0,0.0,141.05054905970746,0.0
29170,10100,광주광역시 북구 중흥동 361-23번지,,제1종근린생활시설,0,19840516,42,490.64,19012.0,0.0,38.749388553725744,0.0
29170,10100,광주광역시 북구 중흥동 361-36번지,,제1종근린생활시설,0,19920127,34,184.87,47026.0,0.0,254.37334343051873,0.0
29170,10100,광주광역시 북구 중흥동 361-40번지,,제2종근린생활시설,0,19921230,34,434.96,25609.0,0.0,58.87667831524738,0.0
29170,10100,광주광역시 북구 중흥동 362-1번지,,제2종근린생활시설,0,19930812,33,1113.37,120300.0,0.0,108.05033367164556,0.0
29170,10100,광주광역시 북구 중흥동 362-20번지,,제1종근린생활시설,0,19911216,35,155.65,17919.0,0.0,115.12367491166077,0.0
29170,10100,광주광역시 북구 중흥동 365-1번지,,제1종근린생활시설,0,19881115,38,491.04,18885.0,11346.0,38.459188660801566,23.106060606060606
29170,10100,광주광역시 북구 중흥동 365-2번지,,제1종근린생활시설,0,19801113,46,307.11,18199.0,0.0,59.25889746344958,0.0
29170,10100,광주광역시 북구 중흥동 365-4번지,,제1종근린생활시설,0,19920706,34,372.36,142.0,0.0,0.38135138038457406,0.0
29170,10100,광주광역시 북구 중흥동 365-5번지,,제1종근린생활시설,0,19790928,47,140.25,591.0,0.0,4.213903743315508,0.0
29170,10100,광주광역시 북구 중흥동 365-6번지,,제1종근린생활시설,0,19790829,47,118.53,1885.0,0.0,15.903146882645743,0.0
29170,10100,광주광역시 북구 중흥동 365-31번지,,제1종근린생활시설,0,19870812,39,149.54,6657.0,0.0,44.51651731978066,0.0
29170,10100,광주광역시 북구 중흥동 365-33번지,,제2종근린생활시설,0,19790829,47,138.96,6222.0,0.0,44.7754749568221,0.0
29170,10100,광주광역시 북구 중흥동 368-5번지,,제1종근린생활시설,0,19910822,35,454.88,35378.0,0.0,77.77435807245867,0.0
29170,10100,광주광역시 북구 중흥동 368-6번지,,제1종근린생활시설,0,19780406,48,172.54,672.0,0.0,3.8947490437000116,0.0
29170,10100,광주광역시 북구 중흥동 368-7번지,,제2종근린생활시설,0,19941213,32,288.96,6895.0,0.0,23.861434108527135,0.0
29170,10100,광주광역시 북구 중흥동 368-8번지,,제2종근린생활시설,0,19890320,37,1389.035,42689.0,0.0,30.732846904505646,0.0
29170,10100,광주광역시 북구 중흥동 368-8번지,,제2종근린생활시설,0,19890320,37,16.925,42689.0,0.0,2522.245199409158,0.0
29170,10100,광주광역시 북구 중흥동 368-25번지,,제1종근린생활시설,0,19910912,35,189.36,7541.0,0.0,39.82361639205745,0.0
29170,10100,광주광역시 북구 중흥동 368-32번지,,교육연구및복지시설,0,19771102,49,0.0,6450.0,0.0,0.0,0.0
29170,10100,광주광역시 북구 중흥동 369-1번지,,제2종근린생활시설,0,19930807,33,491.88,53166.0,0.0,108.08733837521346,0.0
29170,10100,광주광역시 북구 중흥동 369-3번지,,의료시설,0,19940930,32,3525.47,423765.0,0.0,120.2009944773321,0.0
29170,10100,광주광역시 북구 중흥동 369-18번지,,제1종근린생활시설,0,19791220,47,169.35,1991.0,20128.0,11.756716858576912,118.85444346028935
29170,10100,광주광역시 북구 중흥동 369-24번지,,제2종근린생활시설,1,19901031,36,867.5,50042.0,0.0,57.68530259365994,0.0
29170,10100,광주광역시 북구 중흥동 369-31번지,,제2종근린생활시설,0,19790512,47,117.1,8110.0,0.0,69.25704526046115,0.0
29170,10100,광주광역시 북구 중흥동 370-1번지,,제1종근린생활시설,0,19870820,39,299.26,22267.0,2887.0,74.40687028002407,9.647129586312905
29170,10100,광주광역시 북구 중흥동 370-2번지,,제1종근린생활시설,0,19900725,36,1.0,32588.0,12551.0,32588.0,12551.0
29170,10100,광주광역시 북구 중흥동 370-2번지,,제1종근린생활시설,0,19900725,36,467.23,32588.0,12551.0,69.74723369646641,26.862573036834107
29170,10100,광주광역시 북구 중흥동 370-3번지,,제2종근린생활시설,0,19880526,38,885.3,56399.0,597.0,63.706088331638995,0.6743476787529651
29170,10100,광주광역시 북구 중흥동 370-13번지,,제2종근린생활시설,0,19940705,32,327.6,60516.0,0.0,184.72527472527472,0.0
29170,10100,광주광역시 북구 중흥동 370-14번지,,제2종근린생활시설,0,19871026,39,277.62,15087.0,9073.0,54.34406743030041,32.68136301419206
29170,10100,광주광역시 북구 중흥동 370-16번지,,제2종근린생활시설,0,19911021,35,482.21,6812.0,0.0,14.126625329213415,0.0
29170,10100,광주광역시 북구 중흥동 370-18번지,,제1종근린생활시설,0,19880310,38,402.45,3943.0,672.0,9.797490371474717,1.6697726425642938
29170,10100,광주광역시 북구 중흥동 370-35번지,,제1종근린생활시설,0,19921030,34,109.0,4163.0,0.0,38.19266055045872,0.0
29170,10100,광주광역시 북구 중흥동 371-1번지,,제1종근린생활시설,0,19871204,39,432.67,27973.0,16205.0,64.65204428317193,37.453486490859085
29170,10100,광주광역시 북구 중흥동 371-5번지,,제1종근린생활시설,0,19780504,48,106.07,6672.0,0.0,62.9018572640709,0.0
29170,10100,광주광역시 북구 중흥동 371-7번지,,제2종근린생활시설,0,19871214,39,296.51,35759.0,7823.0,120.59964250784122,26.383595831506526
29170,10100,광주광역시 북구 중흥동 371-9번지,,제1종근린생활시설,0,19881128,38,418.3,17532.0,6647.0,41.912502988285915,15.890509203920631
29170,10100,광주광역시 북구 중흥동 371-11번지,,제2종근린생활시설,0,19761105,50,101.15,5667.0,0.0,56.02570439940682,0.0
29170,10100,광주광역시 북구 중흥동 371-26번지,,제1종근린생활시설,0,19761207,50,95.86,3929.0,0.0,40.986855831420826,0.0
29170,10100,광주광역시 북구 중흥동 371-29번지,,제1종근린생활시설,0,19770819,49,128.91,7445.0,1744.0,57.75347141416492,13.528818555581413
29170,10100,광주광역시 북구 중흥동 371-39번지,,제1종근린생활시설,0,19930714,33,302.24,6803.0,13466.0,22.508602435150873,44.553996823716254
29170,10100,광주광역시 북구 중흥동 372-5번지,,제1종근린생활시설,0,19830521,43,107.99,8790.0,943.0,81.3964255949625,8.732290026854338
29170,10100,광주광역시 북구 중흥동 373-1번지,,제1종근린생활시설,0,19800910,46,613.55,15322.0,0.0,24.972699861461987,0.0
29170,10100,광주광역시 북구 중흥동 373-5번지,,제1종근린생활시설,0,19820621,44,175.54,5944.0,2037.0,33.861228210094566,11.60419277657514
29170,10100,광주광역시 북구 중흥동 373-14번지,,제2종근린생활시설,0,19900124,36,390.73,57517.0,4450.0,147.20395157781587,11.388938653289996
29170,10100,광주광역시 북구 중흥동 373-19번지,,제1종근린생활시설,0,19780310,48,152.71,306.0,0.0,2.0037980485888283,0.0
29170,10100,광주광역시 북구 중흥동 373-35번지,,제1종근린생활시설,0,19790304,47,117.67,3283.0,3304.0,27.900059488399762,28.0785246876859
29170,10100,광주광역시 북구 중흥동 373-43번지,,제2종근린생활시설,0,19930324,33,325.81,14214.0,0.0,43.62665357109972,0.0
29170,10100,광주광역시 북구 중흥동 374-2번지,,제2종근린생활시설,0,19841221,42,9.0,1194.0,0.0,132.66666666666666,0.0
29170,10100,광주광역시 북구 중흥동 374-9번지,,제1종근린생활시설,0,19760302,50,181.46,9826.0,0.0,54.14967485947316,0.0
29170,10100,광주광역시 북구 중흥동 374-18번지,,제1종근린생활시설,0,19761201,50,120.97,4338.0,0.0,35.86013061089526,0.0
29170,10100,광주광역시 북구 중흥동 374-38번지,,제1종근린생활시설,0,19771115,49,117.01,2282.0,2392.0,19.502606614819246,20.44269720536706
29170,10100,광주광역시 북구 중흥동 374-42번지,,제1종근린생활시설,0,19771215,49,145.11,1933.0,2891.0,13.32092895045138,19.922817173178966
29170,10100,광주광역시 북구 중흥동 376-1번지,,제2종근린생활시설,0,19761207,50,126.26,4819.0,0.0,38.16727387929669,0.0
29170,10100,광주광역시 북구 중흥동 376-2번지,,제1종근린생활시설,0,19770908,49,160.32,10310.0,342.0,64.30888223552894,2.1332335329341316
29170,10100,광주광역시 북구 중흥동 376-5번지,,제1종근린생활시설,0,19771122,49,112.38,9896.0,8770.0,88.05837337604557,78.03879693895712
29170,10100,광주광역시 북구 중흥동 376-22번지,,제1종근린생활시설,0,19910904,35,147.36,5447.0,7976.0,36.96389793702497,54.125950054288815
29170,10100,광주광역시 북구 중흥동 376-27번지,,제1종근린생활시설,0,19761218,50,106.85,6345.0,0.0,59.38231165184839,0.0
29170,10100,광주광역시 북구 중흥동 377-21번지,,제1종근린생활시설,0,19830708,43,354.07,50596.0,45170.0,142.8982969469314,127.57364362979072
29170,10100,광주광역시 북구 중흥동 377-23번지,,제2종근린생활시설,0,19950509,31,207.255,9302.0,0.0,44.88190875974042,0.0
29170,10100,광주광역시 북구 중흥동 494-1번지,,제1종근린생활시설,0,19771230,49,128.25,6587.0,0.0,51.360623781676416,0.0
29170,10100,광주광역시 북구 중흥동 495-1번지,,제1종근린생활시설,0,19930413,33,752.01,64967.0,0.0,86.39113841571256,0.0
29170,10100,광주광역시 북구 중흥동 501-1번지,,제2종근린생활시설,0,19960517,30,797.82,50086.0,6632.0,62.77857160763079,8.312651976636333
29170,10100,광주광역시 북구 중흥동 571번지,,종교시설,0,19930903,33,3323.72,117938.0,19967.0,35.48373509200535,6.007425414896562
29170,10100,광주광역시 북구 중흥동 599-12번지,,제1종근린생활시설,0,19821105,44,196.88,8670.0,11586.0,44.036976838683465,58.84802925639984
29170,10100,광주광역시 북구 중흥동 599-19번지,,제1종근린생활시설,0,19821105,44,374.4,7992.0,0.0,21.346153846153847,0.0
29170,10100,광주광역시 북구 중흥동 599-27번지,,제1종근린생활시설,0,19871006,39,184.41,4900.0,0.0,26.571227156878695,0.0
29170,10100,광주광역시 북구 중흥동 599-43번지,,제1종근린생활시설,0,19811216,45,194.47,114.0,2146.0,0.5862086697176943,11.03512109836993
29170,10100,광주광역시 북구 중흥동 599-72번지,,제1종근린생활시설,0,19821112,44,196.37,3992.0,7376.0,20.32897082039008,37.56174568416764
29170,10100,광주광역시 북구 중흥동 599-87번지,,제1종근린생활시설,0,19810629,45,162.55,10132.0,0.0,62.33159027991387,0.0
29170,10100,광주광역시 북구 중흥동 599-90번지,,제1종근린생활시설,0,19810804,45,141.63,6796.0,10126.0,47.984184141777874,71.49615194520935
29170,10100,광주광역시 북구 중흥동 599-91번지,,제1종근린생활시설,0,19830601,43,429.37,18278.0,25526.0,42.569345785686004,59.44989170179565
29170,10100,광주광역시 북구 중흥동 599-94번지,,제1종근린생활시설,0,19811010,45,172.37,6649.0,0.0,38.57399779544004,0.0
29170,10100,광주광역시 북구 중흥동 599-99번지,,근린생활시설,0,19811118,45,195.42,698.0,8303.0,3.5717940845358718,42.48797461876983
29170,10100,광주광역시 북구 중흥동 599-100번지,,숙박시설,0,19860912,40,517.175,8216.0,19651.0,15.88630540919418,37.996809590564126
29170,10100,광주광역시 북구 중흥동 599-108번지,,제1종근린생활시설,0,19830314,43,477.58,231352.0,0.0,484.42564596507395,0.0
29170,10100,광주광역시 북구 중흥동 599-108번지,,업무시설,0,19830314,43,1406.1,231352.0,0.0,164.5345281274447,0.0
29170,10100,광주광역시 북구 중흥동 599-109번지,,제1종근린생활시설,0,19940729,32,325.6,10203.0,0.0,31.335995085995084,0.0
29170,10100,광주광역시 북구 중흥동 599-111번지,,제1종근린생활시설,0,19930309,33,1364.57,63585.0,0.0,46.59709652124845,0.0
29170,10100,광주광역시 북구 중흥동 599-112번지,,제1종근린생활시설,0,19940121,32,3876.24,110346.0,0.0,28.46727756795245,0.0
29170,10100,광주광역시 북구 중흥동 599-114번지,,제2종근린생활시설,0,19900601,36,996.88,9534.0,0.0,9.563839178236096,0.0
29170,10100,광주광역시 북구 중흥동 599-115번지,,제1종근린생활시설,0,19950913,31,324.82,30909.0,0.0,95.15731789914415,0.0
29170,10100,광주광역시 북구 중흥동 599-116번지,,위험물저장및처리시설,0,19870703,39,320.51,19005.0,0.0,59.29612180587189,0.0
29170,10100,광주광역시 북구 중흥동 611-2번지,,운수시설,0,19711200,55,808.46,39079.0,86873.0,48.33758009054251,107.4549142814734
29170,10100,광주광역시 북구 중흥동 611-2번지,,운수시설,0,19870900,39,231.84,39079.0,86873.0,168.5602139406487,374.71100759144235
29170,10100,광주광역시 북구 중흥동 611-2번지,,운수시설,0,19720600,54,638.8,39079.0,86873.0,61.175641828428304,135.99405134627426
29170,10100,광주광역시 북구 중흥동 611-2번지,,운수시설,0,19690200,57,98.0,39079.0,86873.0,398.765306122449,886.4591836734694
29170,10100,광주광역시 북구 중흥동 611-3번지,,운수시설,0,19871100,39,1073.74,1319.0,0.0,1.2284165626688024,0.0
29170,10100,광주광역시 북구 중흥동 611-8번지,,운수시설,0,19690200,57,208.0,22641.0,128346.0,108.85096153846153,617.0480769230769
29170,10100,광주광역시 북구 중흥동 611-8번지,,운수시설,0,19810600,45,12.24,22641.0,128346.0,1849.7549019607843,10485.78431372549
29170,10100,광주광역시 북구 중흥동 611-8번지,,운수시설,0,19690200,57,193.33,22641.0,128346.0,117.1106398386179,663.8700667252883
29170,10100,광주광역시 북구 중흥동 611-8번지,,운수시설,0,19761200,50,356.4,22641.0,128346.0,63.52693602693603,360.11784511784515
29170,10100,광주광역시 북구 중흥동 611-8번지,,운수시설,0,19690200,57,7024.38,22641.0,128346.0,3.2232026171704833,18.27150581261264
29170,10100,광주광역시 북구 중흥동 611-8번지,,운수시설,0,19701000,56,1093.5,22641.0,128346.0,20.70507544581619,117.37174211248285
29170,10100,광주광역시 북구 중흥동 644-2번지,,제2종근린생활시설,0,19920629,34,494.41,0.0,1778.0,0.0,3.596205578366133
29170,10100,광주광역시 북구 중흥동 644-3번지,,제1종근린생활시설,0,19910819,35,199.8,8608.0,0.0,43.08308308308308,0.0
